Seed, Total Flockability, RC Flockability, Solvability
7873,116,60,1
7874,96,34,1
7875,92,40,1
7876,106,36,1
7877,102,40,1
7878,88,42,1
7879,110,48,1
7880,98,40,1
7881,128,56,1
7882,84,38,1
7883,84,34,1
7884,98,36,1
7885,94,32,1
7886,88,44,1
7887,92,30,1
7888,96,34,1
7889,104,42,1
7890,102,38,1
7891,94,28,1
7892,96,26,1
7893,104,44,1
7894,102,34,1
7895,94,34,1
7896,92,40,1
7897,92,38,1
7898,104,38,1
7899,90,40,1
7900,98,36,1
7901,98,42,1
7902,102,46,1
7903,92,36,1
7904,90,42,1
7905,100,36,1
7906,108,42,1
7907,108,42,1
7908,98,34,1
7909,108,50,1
7910,94,36,1
7911,98,36,1
7912,90,46,1
7913,94,42,1
7914,100,50,1
7915,102,44,1
7916,92,36,1
7917,92,48,1
7918,88,28,1
7919,94,32,1
7920,106,36,1
7921,98,36,1
7922,96,44,1
7923,106,36,1
7924,102,34,1
7925,112,48,1
7926,96,44,1
7927,110,42,1
7928,92,32,1
7929,92,40,1
7930,96,42,1
7931,98,36,1
7932,108,46,1
7933,102,36,1
7934,94,38,1
7935,84,32,1
7936,92,30,1
7937,82,26,1
7938,82,22,1
7939,90,34,1
7940,90,40,1
7941,96,44,1
7942,98,38,1
7943,90,34,1
7944,86,36,1
7945,100,44,1
7946,96,40,1
7947,92,36,1
7948,94,44,1
7949,100,44,1
7950,110,44,1
7951,100,36,1
7952,86,34,1
7953,90,32,1
7954,98,40,1
7955,82,24,1
7956,92,34,1
7957,94,40,1
7958,130,54,1
7959,88,38,1
7960,94,28,1
7961,110,54,1
7962,86,36,1
7963,92,32,1
7964,108,48,1
7965,108,48,1
7966,94,38,1
7967,98,40,1
7968,96,42,1
7969,98,40,1
7970,108,40,1
7971,90,32,1
7972,102,34,1
7973,96,38,1
7974,104,36,1
7975,108,52,1
7976,94,44,1
7977,92,40,1
7978,98,44,1
7979,96,42,1
7980,90,36,1
7981,112,48,1
7982,96,40,1
7983,94,30,1
7984,82,36,1
7985,108,44,1
7986,94,38,1
7987,102,36,1
7988,88,42,1
7989,90,32,1
7990,94,32,1
7991,86,34,1
7992,86,36,1
7993,92,34,1
7994,116,52,1
7995,92,46,1
7996,96,42,1
7997,102,40,1
7998,100,40,1
7999,98,38,1
8000,100,46,1
8001,96,36,1
8002,100,46,1
8003,100,38,1
8004,98,42,1
8005,96,44,1
8006,88,34,1
8007,82,32,1
8008,90,38,1
8009,86,36,1
8010,96,34,1
8011,92,38,1
8012,106,38,1
8013,92,44,1
8014,104,42,1
8015,86,32,1
8016,98,36,1
8017,96,44,1
8018,106,40,1
8019,100,40,1
8020,120,44,1
8021,84,44,1
8022,102,42,1
8023,90,32,1
8024,94,32,1
8025,112,40,1
8026,96,34,1
8027,96,36,1
8028,96,40,1
8029,88,48,1
8030,96,44,1
8031,94,34,1
8032,100,32,1
8033,94,40,1
8034,110,46,1
8035,92,30,1
8036,104,34,1
8037,92,28,1
8038,102,38,1
8039,106,42,1
8040,104,50,1
8041,110,48,1
8042,96,34,1
8043,122,54,1
8044,94,38,1
8045,86,30,1
8046,80,28,1
8047,102,44,1
8048,84,34,1
8049,88,28,1
8050,98,40,1
8051,102,34,1
8052,90,36,1
8053,86,36,1
8054,102,32,1
8055,104,46,1
8056,94,40,1
8057,108,48,1
8058,100,42,1
8059,100,36,1
8060,96,32,1
8061,110,46,1
8062,98,42,1
8063,96,40,1
8064,94,38,1
8065,104,36,1
8066,82,26,1
8067,106,42,1
8068,102,42,1
8069,102,36,1
8070,94,30,1
8071,114,40,1
8072,88,40,1
8073,98,36,1
8074,90,24,1
8075,82,24,1
8076,82,34,1
8077,94,42,1
8078,102,40,1
8079,96,38,1
8080,98,44,1
8081,102,36,1
8082,94,32,1
8083,102,36,1
8084,94,38,1
8085,114,38,1
8086,96,44,1
8087,108,32,1
8088,108,42,1
8089,96,36,1
8090,114,38,1
8091,94,36,0
8092,102,38,1
8093,94,40,1
8094,104,50,1
8095,92,42,1
8096,94,38,1
8097,88,32,1
8098,90,30,1
8099,96,40,1
8100,116,40,1
8101,94,40,1
8102,92,32,1
8103,78,30,1
8104,94,36,1
8105,98,48,1
8106,112,40,1
8107,94,32,1
8108,96,36,1
8109,94,40,1
8110,98,28,1
8111,86,30,1
8112,86,34,1
8113,92,36,1
8114,98,50,1
8115,98,44,1
8116,90,42,1
8117,88,28,1
8118,116,46,1
8119,92,36,1
8120,108,50,1
8121,110,46,1
8122,94,36,1
8123,112,50,1
8124,112,48,1
8125,102,40,1
8126,110,48,1
8127,98,46,1
8128,90,40,1
8129,88,42,1
8130,90,34,1
8131,96,32,1
8132,112,46,1
8133,106,42,1
8134,90,38,1
8135,116,42,1
8136,102,46,1
8137,106,44,1
8138,100,42,1
8139,92,34,1
8140,110,40,1
8141,92,36,1
8142,88,24,1
8143,124,48,1
8144,110,50,1
8145,94,34,1
8146,92,36,1
8147,88,36,1
8148,104,46,1
8149,88,24,1
8150,106,36,1
8151,100,44,1
8152,104,30,1
8153,98,40,1
8154,98,36,1
8155,88,38,1
8156,104,46,1
8157,92,32,1
8158,84,44,1
8159,102,44,1
8160,98,36,1
8161,98,44,1
8162,108,42,1
8163,100,32,1
8164,106,52,1
8165,100,30,1
8166,102,48,1
8167,110,42,1
8168,98,48,1
8169,92,36,1
8170,104,36,1
8171,92,38,1
8172,106,40,1
8173,106,42,1
8174,100,34,1
8175,94,38,1
8176,102,40,1
8177,98,48,1
8178,118,50,1
8179,108,48,1
8180,96,46,1
8181,102,34,1
8182,104,38,1
8183,104,38,1
8184,102,34,1
8185,100,38,1
8186,92,40,1
8187,82,34,1
8188,88,26,1
8189,98,28,1
8190,94,36,1
8191,88,36,1
8192,106,40,1
8193,104,40,1
8194,96,32,1
8195,88,34,1
8196,100,44,1
8197,94,44,1
8198,102,42,1
8199,92,44,1
8200,102,44,1
8201,86,36,1
8202,92,40,1
8203,98,48,1
8204,96,34,1
8205,98,32,1
8206,106,50,1
8207,118,52,1
8208,96,36,1
8209,92,34,1
8210,86,34,1
8211,90,38,1
8212,92,30,1
8213,88,38,1
8214,98,40,1
8215,108,38,1
8216,92,30,1
8217,96,52,1
8218,88,38,1
8219,90,44,1
8220,102,46,1
8221,98,38,1
8222,116,42,1
8223,98,32,1
8224,94,36,1
8225,92,34,1
8226,98,26,1
8227,100,38,1
8228,102,44,1
8229,98,50,1
8230,94,34,1
8231,96,36,1
8232,114,40,1
8233,106,48,1
8234,90,42,1
8235,92,40,1
8236,94,30,1
8237,98,34,1
8238,102,36,1
8239,100,46,1
8240,94,44,1
8241,94,40,1
8242,94,42,1
8243,100,38,1
8244,98,38,1
8245,110,40,1
8246,96,40,1
8247,92,36,1
8248,108,50,1
8249,96,38,1
8250,86,38,1
8251,92,34,1
8252,98,36,1
8253,92,42,1
8254,94,36,1
8255,84,34,1
8256,98,46,1
8257,100,44,1
8258,102,42,1
8259,94,32,1
8260,98,40,1
8261,90,40,1
8262,86,36,1
8263,94,48,1
8264,86,30,1
8265,100,34,1
8266,102,42,1
8267,102,46,1
8268,90,32,1
8269,88,30,1
8270,96,44,1
8271,100,34,1
8272,96,34,1
8273,98,46,1
8274,90,34,1
8275,108,56,1
8276,104,42,1
8277,94,30,1
8278,92,44,1
8279,102,40,1
8280,100,30,1
8281,104,52,1
8282,96,38,1
8283,90,34,1
8284,90,36,1
8285,98,40,1
8286,102,48,1
8287,116,40,1
8288,82,30,1
8289,98,46,1
8290,90,34,1
8291,104,36,1
8292,124,54,1
8293,98,36,1
8294,94,46,1
8295,96,44,1
8296,92,34,1
8297,92,30,1
8298,90,32,1
8299,82,38,1
8300,92,34,1
8301,94,46,1
8302,120,44,1
8303,102,28,1
8304,94,40,1
8305,86,42,1
8306,96,36,1
8307,96,34,1
8308,98,28,1
8309,84,26,1
8310,102,42,1
8311,94,38,1
8312,92,34,1
8313,92,40,1
8314,90,30,1
8315,96,40,1
8316,102,36,1
8317,94,28,1
8318,102,34,1
8319,98,38,1
8320,92,36,1
8321,110,40,1
8322,106,44,1
8323,90,26,1
8324,92,48,1
8325,98,34,1
8326,92,32,1
8327,94,34,1
8328,100,46,1
8329,102,38,1
8330,82,38,1
8331,100,46,1
8332,112,44,1
8333,106,48,1
8334,92,48,1
8335,110,44,1
8336,104,40,1
8337,112,44,1
8338,108,50,1
8339,108,46,1
8340,110,58,1
8341,100,38,1
8342,100,42,1
8343,102,38,1
8344,110,42,1
8345,84,36,1
8346,94,34,1
8347,98,28,1
8348,100,40,1
8349,92,34,1
8350,96,40,1
8351,86,24,1
8352,102,50,1
8353,108,46,1
8354,96,42,1
8355,96,42,1
8356,98,40,1
8357,104,48,1
8358,88,46,1
8359,90,40,1
8360,122,42,1
8361,118,50,1
8362,104,36,1
8363,92,44,1
8364,108,46,1
8365,108,52,1
8366,86,28,1
8367,100,36,1
8368,96,26,1
8369,98,36,1
8370,100,46,1
8371,92,30,1
8372,94,32,1
8373,100,36,1
8374,98,34,1
8375,94,40,1
8376,92,44,1
8377,94,34,1
8378,92,36,1
8379,92,36,1
8380,86,34,1
8381,88,30,1
8382,106,48,1
8383,96,30,1
8384,88,24,1
8385,110,50,1
8386,80,30,1
8387,96,40,1
8388,96,40,1
8389,92,40,1
8390,112,44,1
8391,96,46,1
8392,106,42,1
8393,100,36,1
8394,108,44,1
8395,94,40,1
8396,108,38,1
8397,104,50,1
8398,92,26,1
8399,104,48,1
8400,100,32,1
8401,106,46,1
8402,84,28,1
8403,100,46,1
8404,100,36,1
8405,96,32,1
8406,94,30,1
8407,98,38,1
8408,98,36,1
8409,100,46,1
8410,100,42,1
8411,110,48,1
8412,88,34,1
8413,88,34,1
8414,106,28,1
8415,102,34,1
8416,92,46,1
8417,90,44,1
8418,88,34,1
8419,88,36,1
8420,96,36,1
8421,104,44,1
8422,96,34,1
8423,94,36,1
8424,92,38,1
8425,88,22,1
8426,84,32,1
8427,98,48,1
8428,114,40,1
8429,104,40,1
8430,96,38,1
8431,100,36,1
8432,84,32,1
8433,98,50,1
8434,94,30,1
8435,92,46,1
8436,96,36,1
8437,96,38,1
8438,92,32,1
8439,96,48,1
8440,90,28,1
8441,84,36,1
8442,94,38,1
8443,100,28,1
8444,82,42,1
8445,94,26,1
8446,100,44,1
8447,92,40,1
8448,82,32,1
8449,106,42,1
8450,88,20,1
8451,100,42,1
8452,90,20,1
8453,112,48,1
8454,98,30,1
8455,84,40,1
8456,100,44,1
8457,106,34,1
8458,108,44,1
8459,102,38,1
8460,98,40,1
8461,102,50,1
8462,110,48,1
8463,88,48,1
8464,116,46,1
8465,94,30,1
8466,92,38,1
8467,96,32,1
8468,110,36,1
8469,108,36,1
8470,96,46,1
8471,88,36,1
8472,94,46,1
8473,110,46,1
8474,96,44,1
8475,108,50,1
8476,92,42,1
8477,106,46,1
8478,120,44,1
8479,100,36,1
8480,96,38,1
8481,92,38,1
8482,100,30,1
8483,98,46,1
8484,96,44,1
8485,106,42,1
8486,118,42,1
8487,102,46,1
8488,96,34,1
8489,100,42,1
8490,102,36,1
8491,84,28,1
8492,92,40,1
8493,80,36,1
8494,104,36,1
8495,86,34,1
8496,92,38,1
8497,96,36,1
8498,100,46,1
8499,120,50,1
8500,104,50,1
8501,100,38,1
8502,102,50,1
8503,100,44,1
8504,108,36,1
8505,98,38,1
8506,90,42,1
8507,96,34,1
8508,120,42,1
8509,102,48,1
8510,96,42,1
8511,98,48,1
8512,102,36,1
8513,100,46,1
8514,86,36,1
8515,102,42,1
8516,84,32,1
8517,86,42,1
8518,90,38,1
8519,104,46,1
8520,92,28,1
8521,98,42,1
8522,92,44,1
8523,92,32,1
8524,114,46,1
8525,90,32,1
8526,96,34,1
8527,94,30,1
8528,112,34,1
8529,118,42,1
8530,124,50,1
8531,104,50,1
8532,92,34,1
8533,92,28,1
8534,102,42,1
8535,96,34,1
8536,94,48,1
8537,96,34,1
8538,94,32,1
8539,116,44,1
8540,98,46,1
8541,92,34,1
8542,130,62,1
8543,90,34,1
8544,94,30,1
8545,94,40,1
8546,88,36,1
8547,82,28,1
8548,102,36,1
8549,98,40,1
8550,108,44,0
8551,98,46,1
8552,86,40,1
8553,98,44,1
8554,110,44,1
8555,88,34,1
8556,90,36,1
8557,100,34,1
8558,100,34,1
8559,100,44,1
8560,104,40,1
8561,92,34,1
8562,104,34,1
8563,100,32,1
8564,98,44,1
8565,102,40,1
8566,88,38,1
8567,106,36,1
8568,86,30,1
8569,114,48,1
8570,110,46,1
8571,98,44,1
8572,104,36,1
8573,90,26,1
8574,90,32,1
8575,84,32,1
8576,90,50,1
8577,94,44,1
8578,106,50,1
8579,90,36,1
8580,106,38,1
8581,104,38,1
8582,88,24,1
8583,98,38,1
8584,108,36,1
8585,94,36,1
8586,90,22,1
8587,96,40,1
8588,104,40,1
8589,92,38,1
8590,88,30,1
8591,88,38,1
8592,104,44,1
8593,110,36,1
8594,114,50,1
8595,96,42,1
8596,92,32,1
8597,106,44,1
8598,106,46,1
8599,96,32,1
8600,98,40,1
8601,102,44,1
8602,96,40,1
8603,96,38,1
8604,96,42,1
8605,108,44,1
8606,84,34,1
8607,84,36,1
8608,92,42,1
8609,110,42,1
8610,88,42,1
8611,112,32,1
8612,106,32,1
8613,90,42,1
8614,98,42,1
8615,108,40,1
8616,100,42,1
8617,84,36,1
8618,96,38,1
8619,90,46,1
8620,98,44,1
8621,102,46,1
8622,108,36,1
8623,98,40,1
8624,102,40,1
8625,104,32,1
8626,88,32,1
8627,88,32,1
8628,102,42,1
8629,100,36,1
8630,82,34,1
8631,98,44,1
8632,92,32,1
8633,86,34,1
8634,96,34,1
8635,94,36,1
8636,88,38,1
8637,102,42,1
8638,90,34,1
8639,90,34,1
8640,94,40,1
8641,94,36,1
8642,92,32,1
8643,90,26,1
8644,100,40,1
8645,92,24,1
8646,98,38,1
8647,100,44,1
8648,106,42,1
8649,106,42,1
8650,92,36,1
8651,90,42,1
8652,94,38,1
8653,92,30,1
8654,106,42,1
8655,94,32,1
8656,104,36,1
8657,82,34,1
8658,94,32,1
8659,94,36,1
8660,100,44,1
8661,108,44,1
8662,86,32,1
8663,86,38,1
8664,114,48,1
8665,94,38,1
8666,102,38,1
8667,90,36,1
8668,90,38,1
8669,106,42,1
8670,96,30,1
8671,88,42,1
8672,86,34,1
8673,102,48,1
8674,100,48,1
8675,84,34,1
8676,94,36,1
8677,102,34,1
8678,86,34,1
8679,98,36,1
8680,90,34,1
8681,88,38,1
8682,98,42,1
8683,96,42,1
8684,88,26,1
8685,104,34,1
8686,90,30,1
8687,94,36,1
8688,94,38,1
8689,98,26,1
8690,98,40,1
8691,96,32,1
8692,88,26,1
8693,104,38,1
8694,114,44,1
8695,106,42,1
8696,90,36,1
8697,92,38,1
8698,88,38,1
8699,104,34,1
8700,98,38,1
8701,88,34,1
8702,96,36,1
8703,114,50,1
8704,90,42,1
8705,106,44,1
8706,92,34,1
8707,92,38,1
8708,104,50,1
8709,104,30,1
8710,96,40,1
8711,90,44,1
8712,82,44,1
8713,96,40,1
8714,94,38,1
8715,92,36,1
8716,90,46,1
8717,104,34,1
8718,98,40,1
8719,92,42,1
8720,92,30,1
8721,96,36,1
8722,94,44,1
8723,96,36,1
8724,94,46,1
8725,92,42,1
8726,98,50,1
8727,98,36,1
8728,86,34,1
8729,98,38,1
8730,96,34,1
8731,102,44,1
8732,102,34,1
8733,116,50,1
8734,100,44,1
8735,98,34,1
8736,96,36,1
8737,102,48,1
8738,94,42,1
8739,94,28,1
8740,90,38,1
8741,100,42,1
8742,84,38,1
8743,110,40,1
8744,108,42,1
8745,104,40,1
8746,84,24,1
8747,108,44,1
8748,102,40,1
8749,100,44,1
8750,86,48,1
8751,94,44,1
8752,96,40,1
8753,82,32,1
8754,88,30,1
8755,98,44,1
8756,88,40,1
8757,88,36,1
8758,92,34,1
8759,104,44,1
8760,90,36,1
8761,88,32,1
8762,92,32,1
8763,94,42,1
8764,90,28,1
8765,92,42,1
8766,100,40,1
8767,98,46,1
8768,98,38,1
8769,108,44,1
8770,94,40,1
8771,84,34,1
8772,92,44,1
8773,98,30,1
8774,96,44,1
8775,94,34,1
8776,100,42,1
8777,90,38,1
8778,98,32,1
8779,96,32,1
8780,96,44,1
8781,90,32,1
8782,92,46,1
8783,90,42,1
8784,92,38,1
8785,110,42,1
8786,100,44,1
8787,98,44,1
8788,106,38,1
8789,110,36,1
8790,98,46,1
8791,92,36,1
8792,98,42,1
8793,94,34,1
8794,92,40,1
8795,94,40,1
8796,96,58,1
8797,98,32,1
8798,114,32,1
8799,96,30,1
8800,92,30,1
8801,88,42,1
8802,100,36,1
8803,92,38,1
8804,100,44,1
8805,84,46,1
8806,90,32,1
8807,92,38,1
8808,102,46,1
8809,110,50,1
8810,92,30,1
8811,108,44,1
8812,88,30,1
8813,104,30,1
8814,100,36,1
8815,114,44,1
8816,88,42,1
8817,94,46,1
8818,88,26,1
8819,88,30,1
8820,94,40,1
8821,98,42,1
8822,90,34,1
8823,98,42,1
8824,90,28,1
8825,90,46,1
8826,92,36,1
8827,84,40,1
8828,96,38,1
8829,100,38,1
8830,92,40,1
8831,98,40,1
8832,108,44,1
8833,96,38,1
8834,84,38,1
8835,86,40,1
8836,88,34,1
8837,102,38,1
8838,90,38,1
8839,86,34,1
8840,98,28,1
8841,100,42,1
8842,90,38,1
8843,94,38,1
8844,100,52,1
8845,96,42,1
8846,106,34,1
8847,102,38,1
8848,86,38,1
8849,100,34,1
8850,94,48,1
8851,100,36,1
8852,104,42,1
8853,92,42,1
8854,96,38,1
8855,102,48,1
8856,94,42,1
8857,92,26,1
8858,98,42,1
8859,108,50,1
8860,98,40,1
8861,92,38,1
8862,100,50,1
8863,88,32,1
8864,100,42,1
8865,96,34,1
8866,86,44,1
8867,94,30,1
8868,94,42,1
8869,94,34,1
8870,94,40,1
8871,92,32,1
8872,90,42,1
8873,86,34,1
8874,94,34,1
8875,102,32,1
8876,114,46,1
8877,86,32,1
8878,84,26,1
8879,126,40,1
8880,98,38,1
8881,100,44,1
8882,114,50,1
8883,86,36,1
8884,96,34,1
8885,84,34,1
8886,108,42,1
8887,94,40,1
8888,94,36,1
8889,94,40,1
8890,94,34,1
8891,102,38,1
8892,100,36,1
8893,106,38,1
8894,86,34,1
8895,94,42,1
8896,108,48,1
8897,98,40,1
8898,82,28,1
8899,96,38,1
8900,106,38,1
8901,86,26,1
8902,84,36,1
8903,90,30,1
8904,84,40,1
8905,92,34,1
8906,92,40,1
8907,82,42,1
8908,86,26,1
8909,90,40,1
8910,86,32,1
8911,94,46,1
8912,110,52,1
8913,92,36,1
8914,106,42,1
8915,106,36,1
8916,82,28,1
8917,88,48,1
8918,110,44,1
8919,100,50,1
8920,92,34,1
8921,86,28,1
8922,86,34,1
8923,106,44,1
8924,100,34,1
8925,96,44,1
8926,110,44,1
8927,110,40,1
8928,90,40,1
8929,78,38,1
8930,90,36,1
8931,90,28,1
8932,86,48,1
8933,90,46,1
8934,90,32,1
8935,114,50,1
8936,104,36,1
8937,98,34,1
8938,94,38,1
8939,98,36,1
8940,98,34,1
8941,90,38,1
8942,102,40,1
8943,108,44,1
8944,100,36,1
8945,104,40,1
8946,96,44,1
8947,94,36,1
8948,102,42,1
8949,92,34,1
8950,114,34,1
8951,104,38,1
8952,100,34,1
8953,98,52,1
8954,88,38,1
8955,98,40,1
8956,94,36,1
8957,112,50,1
8958,90,38,1
8959,112,56,1
8960,96,44,1
8961,94,30,1
8962,112,44,1
8963,92,28,1
8964,90,30,1
8965,92,26,1
8966,94,32,1
8967,104,32,1
8968,110,50,1
8969,100,38,1
8970,94,36,1
8971,92,42,1
8972,94,40,1
8973,102,36,1
8974,86,34,1
8975,92,40,1
8976,106,50,1
8977,110,38,1
8978,102,44,1
8979,94,32,1
8980,84,28,1
8981,88,40,1
8982,104,40,1
8983,86,38,1
8984,98,36,1
8985,86,30,1
8986,84,36,1
8987,92,26,1
8988,98,44,1
8989,104,36,1
8990,86,34,1
8991,102,48,1
8992,94,42,1
8993,112,38,1
8994,94,36,1
8995,102,38,1
8996,106,40,1
8997,110,38,1
8998,90,44,1
8999,88,40,1
9000,100,34,1
9001,82,28,1
9002,94,46,1
9003,80,22,1
9004,116,52,1
9005,94,28,1
9006,96,46,1
9007,92,30,1
9008,86,38,1
9009,102,40,1
9010,86,30,1
9011,102,42,1
9012,98,46,1
9013,86,38,1
9014,94,40,1
9015,96,34,1
9016,104,38,1
9017,86,26,1
9018,104,42,1
9019,90,38,1
9020,92,40,1
9021,100,36,1
9022,92,34,1
9023,90,38,1
9024,90,34,1
9025,84,36,1
9026,106,42,1
9027,102,44,1
9028,96,38,1
9029,90,34,1
9030,112,44,1
9031,114,50,1
9032,118,46,1
9033,94,42,1
9034,90,40,1
9035,102,40,1
9036,88,32,1
9037,100,46,1
9038,90,26,1
9039,88,36,1
9040,94,44,1
9041,82,34,1
9042,98,38,1
9043,96,40,1
9044,92,38,1
9045,86,30,1
9046,92,32,1
9047,92,40,1
9048,92,36,1
9049,88,26,1
9050,90,34,1
9051,92,38,1
9052,102,44,1
9053,90,40,1
9054,106,36,1
9055,110,46,1
9056,112,40,1
9057,104,50,1
9058,92,36,1
9059,98,34,1
9060,84,24,1
9061,112,48,1
9062,102,38,1
9063,94,44,1
9064,92,28,1
9065,98,36,1
9066,96,28,1
9067,86,30,1
9068,84,24,1
9069,90,40,1
9070,110,44,1
9071,104,56,1
9072,104,36,1
9073,98,40,1
9074,96,48,1
9075,108,38,1
9076,80,32,1
9077,88,42,1
9078,92,34,1
9079,102,42,1
9080,106,48,1
9081,92,38,1
9082,96,30,1
9083,102,36,1
9084,94,34,1
9085,100,46,1
9086,88,38,1
9087,106,44,1
9088,98,42,1
9089,102,38,1
9090,94,32,1
9091,88,34,1
9092,84,36,1
9093,94,40,1
9094,100,34,1
9095,96,46,1
9096,100,40,1
9097,118,38,1
9098,92,38,1
9099,88,28,1
9100,100,34,1
9101,92,32,1
9102,108,46,1
9103,94,38,1
9104,88,44,1
9105,84,42,1
9106,106,42,1
9107,88,30,1
9108,92,40,1
9109,86,30,1
9110,98,48,1
9111,84,40,1
9112,90,38,1
9113,96,34,1
9114,92,34,1
9115,88,40,1
9116,88,44,1
9117,120,46,1
9118,86,24,1
9119,90,38,1
9120,98,32,1
9121,90,40,1
9122,96,42,1
9123,98,38,1
9124,86,36,1
9125,82,32,1
9126,88,32,1
9127,84,34,1
9128,90,36,1
9129,96,38,1
9130,98,38,1
9131,96,42,1
9132,100,32,1
9133,102,44,1
9134,92,38,1
9135,90,30,1
9136,88,38,1
9137,88,30,1
9138,100,48,1
9139,122,50,1
9140,106,48,1
9141,102,40,1
9142,86,46,1
9143,92,38,1
9144,104,34,1
9145,102,40,1
9146,98,48,1
9147,100,44,1
9148,90,38,1
9149,108,42,1
9150,104,32,1
9151,100,50,1
9152,90,34,1
9153,90,28,1
9154,98,28,1
9155,84,40,1
9156,98,34,1
9157,98,48,1
9158,92,34,1
9159,92,40,1
9160,98,28,1
9161,90,40,1
9162,88,36,1
9163,94,42,1
9164,116,38,1
9165,104,38,1
9166,92,46,1
9167,98,42,1
9168,96,28,1
9169,98,40,1
9170,96,30,1
9171,90,34,1
9172,94,34,1
9173,86,42,1
9174,100,36,1
9175,86,38,1
9176,100,40,1
9177,90,44,1
9178,106,50,1
9179,106,44,1
9180,94,38,1
9181,104,44,1
9182,86,28,1
9183,102,38,1
9184,96,38,1
9185,108,42,1
9186,100,36,1
9187,88,26,1
9188,106,46,1
9189,98,38,1
9190,94,40,1
9191,114,42,1
9192,92,34,1
9193,96,42,1
9194,98,44,1
9195,112,44,1
9196,84,30,1
9197,108,52,1
9198,98,38,1
9199,98,34,1
9200,92,30,1
9201,92,34,1
9202,104,50,1
9203,100,44,1
9204,90,38,1
9205,92,26,1
9206,88,32,1
9207,94,34,1
9208,88,40,1
9209,102,40,1
9210,100,34,1
9211,100,46,1
9212,88,42,1
9213,100,46,1
9214,86,38,1
9215,100,48,1
9216,110,34,1
9217,92,32,1
9218,104,46,1
9219,102,44,1
9220,98,42,1
9221,98,32,1
9222,106,34,1
9223,106,38,1
9224,94,38,1
9225,84,30,1
9226,96,30,1
9227,100,38,1
9228,104,40,1
9229,98,40,1
9230,108,48,1
9231,112,40,1
9232,116,52,1
9233,112,50,1
9234,110,42,1
9235,98,48,1
9236,100,38,1
9237,90,38,1
9238,94,36,1
9239,94,44,1
9240,110,46,1
9241,94,42,1
9242,94,36,1
9243,116,54,1
9244,98,42,1
9245,106,46,1
9246,90,40,1
9247,100,42,1
9248,102,52,1
9249,104,40,1
9250,98,30,1
9251,90,36,1
9252,82,32,1
9253,98,44,1
9254,82,22,1
9255,102,36,1
9256,102,48,1
9257,96,28,1
9258,102,42,1
9259,90,32,1
9260,104,44,1
9261,102,44,1
9262,96,36,1
9263,110,30,1
9264,102,50,1
9265,104,42,1
9266,98,48,1
9267,96,28,1
9268,106,48,1
9269,82,24,1
9270,84,34,1
9271,90,36,1
9272,110,50,1
9273,96,38,1
9274,94,38,1
9275,94,34,1
9276,98,40,1
9277,90,38,1
9278,108,34,1
9279,92,42,1
9280,94,38,1
9281,88,36,1
9282,90,40,1
9283,96,32,1
9284,86,42,1
9285,96,52,1
9286,90,28,1
9287,90,36,1
9288,94,32,1
9289,96,36,1
9290,96,34,1
9291,96,42,1
9292,92,24,1
9293,92,36,1
9294,92,38,1
9295,86,38,1
9296,92,34,1
9297,92,34,1
9298,100,44,1
9299,88,38,1
9300,88,46,1
9301,108,44,1
9302,94,46,1
9303,104,48,1
9304,104,40,1
9305,86,38,1
9306,90,36,1
9307,86,34,1
9308,98,54,1
9309,88,32,1
9310,86,36,1
9311,90,42,1
9312,98,40,1
9313,90,42,1
9314,110,30,1
9315,102,38,1
9316,102,42,1
9317,96,34,1
9318,96,34,1
9319,102,38,1
9320,86,28,1
9321,120,52,1
9322,92,28,1
9323,90,32,1
9324,90,34,1
9325,102,48,1
9326,110,38,1
9327,100,40,1
9328,94,44,1
9329,96,36,1
9330,100,38,1
9331,116,48,1
9332,102,42,1
9333,84,36,1
9334,96,36,1
9335,88,38,1
9336,108,48,1
9337,100,50,1
9338,88,44,1
9339,96,34,1
9340,94,36,1
9341,86,26,1
9342,94,44,1
9343,94,32,1
9344,104,34,1
9345,106,52,1
9346,82,28,1
9347,94,38,1
9348,86,42,1
9349,98,36,1
9350,98,48,1
9351,98,40,1
9352,88,30,1
9353,92,38,1
9354,92,36,1
9355,100,38,1
9356,100,38,1
9357,88,36,1
9358,106,48,1
9359,94,30,1
9360,90,38,1
9361,114,48,1
9362,88,42,1
9363,102,42,1
9364,106,44,1
9365,102,38,1
9366,88,30,1
9367,108,44,1
9368,96,34,1
9369,100,42,1
9370,92,34,1
9371,98,42,1
9372,88,34,1
9373,88,32,1
9374,98,38,1
9375,90,32,1
9376,102,44,1
9377,86,36,1
9378,94,34,1
9379,82,30,1
9380,98,30,1
9381,96,34,1
9382,94,34,1
9383,100,40,1
9384,96,36,1
9385,94,36,1
9386,96,34,1
9387,100,46,1
9388,92,46,1
9389,98,44,1
9390,88,28,1
9391,98,30,1
9392,96,30,1
9393,96,38,1
9394,94,48,1
9395,100,44,1
9396,96,38,1
9397,100,40,1
9398,100,44,1
9399,108,40,1
9400,94,40,1
9401,98,34,1
9402,92,34,1
9403,102,38,1
9404,102,32,1
9405,100,40,1
9406,88,34,1
9407,94,46,1
9408,88,30,1
9409,96,44,1
9410,98,44,1
9411,108,48,1
9412,94,42,1
9413,100,46,1
9414,108,40,1
9415,100,36,1
9416,102,34,1
9417,98,46,1
9418,96,38,1
9419,110,42,1
9420,94,40,1
9421,92,32,1
9422,96,36,1
9423,96,38,1
9424,92,42,1
9425,98,38,1
